YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,LAST FLAG,PREVIOUS_FLAG,BENEFICIAL OWNER,BO COUNTRY,COMMERCIAL OPERATOR,REGISTERED OWNER,RO COUNTRY,PLACE,COUNTRY,ARRIVAL
2019,8319110,MEERA 5,General Cargo Ship,"5,654","2,312",1984,,,Unknown,Unknown,HMK Ships & Boats Trading Co,Ahsan Logistics SA,Panama,Gadani,Pakistan,19-Apr
2019,8211966,MED SCOUT,Research Survey Vessel,639,668,1983,,,Unknown,Unknown,Amancio Shipping Corp,Harpo Marine SA,Marshall Islands,Aliaga,Turkey,19-Apr
2019,7521132,RAINBOW-H,General Cargo Ship,"2,978","1,756",1976,,Sierra Leone,Unknown,Unknown,HR Brothers Maritime Shipping,HR Brothers Maritime Shipping,Honduras,Alang,India,19-Apr
2019,8122892,PINE 20,Crude/Oil Products Tanker,"2,894","1,816",1982,,,Unknown,Unknown,Success Blossom Trading Pte,Seatrout Management Ltd,British Virgin Islands,Chittagong,Bangladesh,19-Apr
2019,7622182,CAROL V,General Cargo Ship,"1,986","1,590",1977,,Panama,Unknown,Unknown,Transporte Y Logistica,Coral Maritime Trading Ltd,Marshall Islands,Colon,Panama,19-May
2019,7626877,WISDOM,General Cargo Ship,"1,968","1,342",1977,,Panama,Unknown,Unknown,Enridan Management SA,Transpacific Trade Shipping SA,Panama,Colon,Panama,19-May
2019,9080508,TEXIS,Crude Oil Tanker,"26,218","9,467",1996,,Panama,Unknown,Unknown,Aemilia Shipping Co Ltd,Aemilia Shipping Co Ltd,Seychelles,Chittagong,Bangladesh,19-May
2019,8129319,HASAN KAPTAN,Bulk Carrier,"5,784","3,042",1985,,,Unknown,Unknown,GMZ Ship Management Co SA,Al Huda Shipping Co SA,Panama,Alang,India,19-May
2019,9038751,WAVE 2,Products Tanker,"25,060","7,185",1992,,Panama,Unknown,Unknown,Monte Nero Maritime SA,Peninsula Maritime Co SA,Panama,Chittagong,Bangladesh,19-May
2019,7722372,ALAGUA,Products Tanker ,"3,226","2,133",1978,,,Unknown,Unknown,Unknown,Unknown,Unknown,Chittagong,Bangladesh,19-May
2019,8914544,ORCAL,Container Ship (Fully Cellular),"7,676","3,729",1991,,Sierra Leone,Unknown,Unknown,Avena Maritime SA,Avena Maritime SA,Liberia,Alang,India,19-May
2019,9143685,WARRIOR,Chemical/Products Tanker,"29,956","12,255",1999,,Dominica,Unknown,Unknown,Yong Li International Trading,Yong Li International Trading,Singapore,Chittagong,Bangladesh,19-Jun
2019,8912194,GAS PUFFIN,Liquefied Gas Tanker,7095,4426,1991,,,Unknown ,Unknown ,Safesol Shipping FZE,Puffin Shipping SA,Marshall Islands,Alang,India,18-Dec
2019,8804775,ZAIN,General Cargo,646,459,1988,,,Unknown ,Unknown ,Oussi United Marine Inc,Oussi United Marine Inc,Panama,Aliaga,Turkey,19-Jan
2019,8224432,MING HANG 8,Refrigerated Cargo,9092,4961,1984,,,Unknown ,Unknown ,Minghang International-HKG,Minghang International-HKG,"Hong Kong, China",Chittagong,Bangladesh,19-Jan
2019,9061239,ORANGE WIND,General Cargo,4032,2340,1994,,,Unknown ,Unknown ,Orange Marine Co Ltd,Power Transportation Ltd,"Hong Kong, China",Chittagong,Bangladesh,19-Jan
2019,9072525,T BHUM,Container Ship,11788,4965,1994,,Singapore,Unknown ,Unknown ,Regional Container Lines PCL,Regional Container Lines PCL,Thailand,Chittagong,Bangladesh,19-Jan
2019,6913340,TAXIARCHIS S,General Cargo Ship,"1,428",,1969,,,Unknown ,Unknown ,Taxiarchis Spopelou Maritime,Taxiarchis Spopelou Maritime,Greece,Aliaga,Turkey,19-Jan
2019,9050670,SONNY,Tanker,4847,2485,1994,,,Unknown ,Unknown ,Central Ship Management DMCC,Channon Shipping Ltd,Liberia,Aliaga,Turkey,19-Jan
2019,7233060,VEGA BULK,General Cargo,2677,700,1973,,,Unknown ,Unknown ,Arabella Enterprises Corp,Gramelcan SL,Spain,Canary Islands,Spain,19-Feb
2019,8890401,SOTRA,General Cargo,1528,,1994,,,Unknown ,Unknown ,Sorta Ship Management Srl,Mowat Corp,Belize,Aliaga,Turkey,19-Feb
2019,6817273,INTAN,Fso,92889,39830,1968,,,Unknown ,Unknown ,Omni Offshore Terminals Ops,Bamber Navigation Inc,Liberia,Alang,India,19-Feb
2019,9047374,OAK,Tanker,28277,9002,1993,,,Unknown ,Unknown ,Capricorn Maritime Ltd-MAI,Capricorn Maritime Ltd-MAI,Marshall Islands,Chittagong,Bangladesh,19-Feb
2019,8701923,DIAMOND SUN,Bulk Carrier,8897,4903,1990,,,Unknown ,Unknown ,Aland Shipping Ltd,Aland Shipping Ltd,Marshall Islands,Alang,India,19-Mar
2019,8202226,REINA,Refrigerated Cargo,3138,2010,1982,,,Unknown ,Unknown ,Arctic Shipping LLC,Ample United Investment Ltd,"Hong Kong, China",Alang,India,19-Mar
2019,7638492,WEST OCEAN 1,General Cargo,3039,1771,1977,,Philippines,Unknown ,Unknown ,West Ocean Lines & Transport,West Ocean Lines & Transport,Philippines,Chittagong,Bangladesh,19-Mar
2019,8515922,MARIA FE,Supply Ship (O.R.S.V.),1109,1078,1986,,,Unknown ,Unknown ,Phil Marine Consultancy FZC,Raneses EU,Cyprus,Gadani,Pakistan,19-Mar
2019,8814433,ANT,Crude/Oil Products Tanker,"24,731","8,451",1992,,Cook Islands,Unknown ,Unknown ,Jin Hao Ship Management Co Ltd,Golden Luxury Corp,Belize,Chittagong,Bangladesh,19-Jul
2019,8881266,ARKADAS,General Cargo Ship,"1,846","1,067",1983,,Palau,Unknown ,Unknown ,Open Air Global Ltd,Open Air Global Ltd,Belize,Aliaga,Turkey,19-Aug
2019,7702748,ALICAN KARTAL,General Cargo Ship,865,,1979,,,Unknown ,Unknown ,Tuzla Gemicilik Insaat Sanayi,Tuzla Gemicilik Insaat Sanayi,Turkey,Aliaga,Turkey,19-Aug
2019,8308757,RAFIF,General Cargo Ship,"4,366","2,650",1984,,,Unknown ,Unknown ,Salizar Group Ltd,Ulinex Ltd,Seychelles,Aliaga,Turkey,19-Aug
2019,8342521,GOLDLAND 1,Trailing Suction Hopper Dredger,"4,269",,2008,,,Unknown ,Unknown ,Doragon Marine Sdn Bhd,Fancy Kingdom Sdn Bhd,Malaysia,Unknown,Unknown,19-Sep
2019,9541198,OCEAN RIG PAROS,Drilling Ship,"60,316","44,202",2011,,,Unknown ,Unknown ,Agon Shipping Inc,Agon Shipping Inc,Marshall Islands,Aliaga,Turkey,19-Sep
2019,7432070,GUAZAPA I,Products Tanker ,"1,782","1,249",1976,,,Unknown ,Unknown ,Oceancross Consultants,Guazapa SA,Panama,Unknown,Ecuador,19-Oct
2019,8005721,JAOHAR UK,Bulk Carrier,"6,492","3,200",1980,,,Unknown ,Unknown ,Diamond Maritime DMCC,Diamond Maritime DMCC,United Arab Emirates,Alang,India,19-Oct
2019,9697519,SIERRA,Platform Supply Ship,"3,548","2,731",2016,,Gibraltar,Unknown ,Unknown ,Check In Enterprises Pvt Ltd,Check In Enterprises Pvt Ltd,India,Chittagong,Bangladesh,19-Oct
2019,8123626,YAVIRE,LPG Tanker,"11,979","6,600",1983,,,Unknown ,Unknown ,Giraldo y Gomez SA,Giraldo y Gomez SA,Colombia,Aliaga,Turkey,19-Dec
2019,8123638,PARAMACAY,LPG Tanker,"11,977","6,600",1983,,,Unknown ,Unknown ,Giraldo y Gomez SA,Giraldo y Gomez SA,Colombia,Aliaga,Turkey,19-Dec
2019,8316986,DALAS,Products Tanker,"4,473","2,607",1984,,Comoros,Unknown ,Unknown ,Desire Shiptrade SA,Desire Shiptrade SA,Marshall Islands,Gadani,Pakistan,19-Dec
2019,7419690,KARIM,Tug,606,649,1975,,Moldova,Unknown ,Unknown ,Awdeh Sea Solutions Co Ltd,Awdeh Sea Solutions Co Ltd,Marshall Islands,Alang,India,19-Dec
2019,8012786,PICOLO,Tanker,8750,4048,1982,,Venezuela,Atlas Marine CA,Venezuela,Atlas Marine Shipmgmt CA,Gardenia Associates SA,Panama,Gadani,Pakistan,19-Feb
2019,8910811,ALPHA GAS,LPG Tanker,"3,296","2,109",1989,,,Fgas Petrol JSC,Vietnam,Vietnam Gas & Chemicals,Fgas Petrol JSC,Vietnam,Chittagong,Bangladesh,19-Jul
2019,9150860,P PEARL,Container Ship,8957,4564,1998,,Panama,GEMADEPT Corp,Vietnam,Gemadept Shipping Ltd Co,Gemadept Shipping Ltd Co,Vietnam,Chittagong,Bangladesh,19-Jan
2019,7434690,SEA MEADOW 02,Platform Supply Ship,"2,073","1,435",1976,,,Hai Duong Company Limited,Vietnam,Hai Duong Co Ltd,Seascape Meadow Invest Inc,British Virgin Islands,Chittagong,Bangladesh,19-Dec
2019,9264245,TAN CANG VICTORY,Container Ship (Fully Cellular),"5,234","2,730",2003,,,Tan Cang Saigon,Vietnam,Tan Cang Shipping JSC,Vinaconnect Trading & Invest,Vietnam,Alang,India,19-Nov
2019,8323654,HTK HOPE,Bulk Carrier,"14,905","5,740",1984,,,Vietnam Govt,Vietnam,HTK Shipping & Import Export,HTK Shipping & Import Export,Vietnam,Chittagong,Bangladesh,19-Oct
2020,7724253,OTTO,Rail Vehicles Carrier,"5,309","3,605",1978,Cameroon,,Shega-Group SA,Albania,Shega-Group SA,Shega Trans SA,Albania,Aliaga,Turkey,20-Jan
2020,7118181,EDARTE,General Cargo Ship,"1,227",902,1971,Cameroon,,Vital Shipping Co,Albania,Vital Shipping Co,Vital Shipping Co,Albania,Aliaga,Turkey,20-Aug
2020,7624037,SOM GOLD,Trailing Suction Hopper Dredger,"4,284","3,703",1979,St Kitts & Nevis,Bahrain,Dream Group WLL,Bahrain,Nass Dredging Co SPC,Nass Dredging Co SPC,Bahrain,Gadani,Pakistan,20-Oct
2020,8407280,GRAND ROYAL,Bulk Carrier,"22,155","6,960",1987,Bangladesh,,Mariners Associates CTG Ltd,Bangladesh,Vanguard Maritime Ltd,Vanguard Maritime Ltd,Bangladesh,Chattogram,Bangladesh,20-May
2020,9077252,CROWN VICTORY,Bulk Carrier,"28,818","8,572",1994,Bangladesh,,Ocean Victory Shipping Lines,Bangladesh,Ocean Victory Shipping Lines,Ocean Victory Shipping Lines,Bangladesh,Chattogram,Bangladesh,20-Dec
2020,7816288,PANTAGRUELE,Trailing Suction Hopper Dredger,"2,570",,1979,Belgium,,DEME Group,Belgium,Decloedt en Zoon NV,Decloedt en Zoon NV,Belgium,Ghent,Belgium,20-Aug
2020,8515520,ORWELL,Trailing Suction Hopper Dredger,"2,598",,1987,Belgium,,DEME Group,Belgium,Decloedt en Zoon NV,Decloedt en Zoon NV,Belgium,Gijon,Spain,20-Sep
2020,8113293,BLUE MOON,General Cargo Ship,"4,018","2,002",1983,Togo,,Al Mounir Maritime Co Ltd,Belize,Al Mounir Maritime Co Ltd,Al Mounir Maritime Co Ltd,Belize,Gadani,Pakistan,20-Sep
2020,7508300,VERACRUZ,Refrigerated Cargo Ship,"3,755","2,414",1977,Moldova,,Atlantico Ltd,Belize,Atlantico Ltd,Atlantico Ltd,Belize,Alang,India,20-Dec
2020,7800306,STAR B,General Cargo Ship,"8,205","4,690",1979,Comoros,,Sky Blue Shipping Co SA,Belize,Sky Blue Shipping Co SA,Sky Blue Shipping Co SA,Belize,Gadani,Pakistan,20-Oct
2020,9201695,BERGE EIGER,Bulk Carrier,"83,849","20,251",2000,Isle Of Man,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Berge Eiger Co Inc,Marshall Islands,Chattogram,Bangladesh,20-Mar
2020,9223590,BERGE AORAKI,Bulk Carrier,"87,322","21,221",2000,Isle Of Man,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Berge Aoraki Co SA,Panama,Chattogram,Bangladesh,20-Mar
2020,9112090,BERGE ENTERPRISE,Bulk Carrier,"1,08,083","25,285",1997,Isle Of Man,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,SG Enterprise Co SA,Panama,Chattogram,Bangladesh,20-Feb
2020,9036442,KIBO,Ore Carrier,"1,55,823","37,363",1993,St Kitts & Nevis,Isle of Man,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,BC Prosperity Co SA,Panama,Gadani,Pakistan,20-Dec
2020,8902424,BERGE ELBRUS,Ore Carrier,"1,55,626","38,047",1991,Panama,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Marsnow Co SA,Panama,Chattogram,Bangladesh,20-Jan
2020,9035450,BERGE HUA SHAN,Ore Carrier,"1,50,170","40,393",1993,Isle Of Man,,Berge Bulk Ltd,Bermuda,Berge Bulk Maritime Pte Ltd,Berge Hua Shan Co SA,Panama,Chattogram,Bangladesh,20-Jan
2020,7347433,MSS2,"Drilling Rig, semi Submersible","10,958",,1977,Cameroon,Liberia,Borr Drilling Ltd,Bermuda,PETROBRAS,Paragon Drilling Services 7,United States Of America,Aliaga,Turkey,20-Feb
2020,8752790,MSS1,"Drilling Rig, semi Submersible","20,067","18,553",1981,Liberia,,Borr Drilling Ltd,Bermuda,TAQA Global,Paragon Asset Co Ltd,Cayman Islands,Aliaga,Turkey,20-Sep
2020,7920508,PETROJARL CIDADE DE RIO DAS OSTRAS,"FPSO, Oil","26,940","13,610",1981,Panama,Bahamas,Altera Infrastructure,Bermuda,PETROBRAS,TPO Siri LLC,Marshall Islands,Alang,India,20-Apr
2020,9197715,NAVION BERGEN,Shuttle Tanker,"56,734","17,195",2000,Panama,Bahamas,Altera Infrastructure,Bermuda,TRANSPETRO,Unknown,Unknown,Alang,India,20-Aug
2020,9168922,NAVION HISPANIA,Shuttle Tanker,"72,132","26,653",1999,Bahamas,,Altera Infrastructure,Bermuda,Altera Infrastructure Norway,Altera Shuttle Loading Pte Ltd,Singapore,Aliaga,Turkey,20-Jan
2020,7390739,APOLLO SPIRIT,"FSO, Oil","89,421","32,083",1983,Liberia,,Altera Infrastructure,Bermuda,Altera Infrastructure Norway,Apollo Spirit KS,Norway,Aliaga,Turkey,20-Dec
2020,9056399,CRATEUS,Bulk Carrier,"26,174","8,900",1997,Liberia,Brazil,Companhia de Navegacao Norsul,Brazil,Norwest Navigation SCS,Norwest Navigation SCS,Luxembourg,Chattogram,Bangladesh,20-Mar
2020,8506438,GURU,LPG Tanker,"8,075","5,064",1987,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Alang,India,20-Nov
2020,8506426,GRAJA,LPG Tanker,"8,075","5,073",1987,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Alang,India,20-Oct
2020,8516897,GURU I,LPG Tanker,"8,075","5,080",1987,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Alang,India,20-Nov
2020,7801702,ILY,Products Tanker,"13,474","6,002",1980,St Kitts & Nevis,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Gadani,Pakistan,20-Oct
2020,7801764,NUSA,Products Tanker,"13,474","6,009",1982,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Chattogram,Bangladesh,20-Dec
2020,7801740,MARLO,Products Tanker,"13,474","6,027",1982,Comoros,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Alang,India,20-Dec
2020,7801697,DIV,Products Tanker,"13,474","6,029",1980,St Kitts & Nevis,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Alang,India,20-May
2020,7801714,MASA,Products Tanker,"13,474","6,073",1980,Gabon,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Chattogram,Bangladesh,20-Oct
2020,8617108,LIV,Products Tanker,"25,803","9,420",1997,St Kitts & Nevis,Brazil,PETROBRAS,Brazil,TRANSPETRO,TRANSPETRO,Brazil,Gadani,Pakistan,20-Nov
2020,7902233,SAL,"Bulk Carrier, Self-discharging, Laker","21,870","11,868",1980,St Kitts & Nevis,Canada,CSL Group Inc,Canada,CSL Group Inc,CSL Group Inc,Canada,Aliaga,Turkey,20-Dec
2020,8131233,BURIN SEA,Anchor Handling Tug Supply,"2,588","2,608",1983,Canada,,Secunda Canada LP,Canada,Secunda Canada LP,3260812 Nova Scotia Ltd,Canada,Aliaga,Turkey,20-Jan
2020,8225486,TRINITY SEA,Anchor Handling Tug Supply,"2,623","2,608",1983,Canada,,Secunda Canada LP,Canada,Secunda Canada LP,3260818 Nova Scotia Ltd,Canada,Aliaga,Turkey,20-Jan
2020,7627962,ANGELIS,Passenger/Ro-Ro Ship (Vehicles),"9,951","4,258",1978,St Kitts & Nevis,Chile,Nisa Navegacion SA,Chile,Navimag Ferries SA,Navimag Ferries SA,Chile,Alang,India,20-Dec
2020,9170664,QING,Bulk Carrier,"17,784","7,289",1998,Palau,Panama,China COSCO Shipping Corp Ltd,China,China COSCO Shipping Corp Ltd,COSCO GUANGZHOU,China,Chattogram,Bangladesh,20-Nov
2020,8712312,FU YUAN YU 7779,Fishing Vessel,608,,1987,China,,Fujian Yaoxiang Marine,China,Fujian Yaoxiang Marine,Fujian Yaoxiang Marine,China,Unknown,China,20-Jan
2020,9033464,FU YUAN YU 7778,Fishing Vessel,615,954,1991,China,,Fujian Yaoxiang Marine,China,Fujian Yaoxiang Marine,Fujian Yaoxiang Marine,China,Unknown,China,20-Jan
2020,9074810,WEI KANG,Open Hatch Cargo Ship,"25,676","9,016",1995,Panama,,Hongyuan Marine Co Ltd,China,Hongyuan Marine Co Ltd,Hongyuan Marine Co Ltd,China  ,Gadani,Pakistan,20-Aug
2020,9131230,ING 1,General Cargo Ship,"28,148","11,845",1998,St Kitts & Nevis,Panama,Hongyuan Marine Co Ltd,China,Hongyuan Marine Co Ltd,Hongyuan Marine Co Ltd,China,Alang,India,20-Dec
2020,8801022,NINGBO,Bulk Carrier,"37,519","10,244",1990,Palau,Hong Kong ,Ningbo Marine Group Co Ltd,China,Ningbo Marine Singapore,Ningbo Pioneer Shipping Co Ltd,Hong Kong,Chattogram,Bangladesh,20-Oct
2020,9231121,YU RONG,General Cargo Ship,"23,132","11,838",2002,Liberia,,"Qingfeng Huang, Xiaohua Chen & Yu Xia",China,Sea Ray Shipping Co Ltd,Yu Rong Shipping Co Ltd,Marshall Islands,Chattogram,Bangladesh,20-Sep
2020,9125243,TAIHUA SPIRIT,Chemical/Products Tanker,"9,383","5,677",1997,Panama,,Taihua Ship Management Limited ,China,Sino Marine Services Ltd,Sino Marine Services Ltd,United Kingdom,Alang,India,20-Dec
2020,8693176,ZHONG SHUN,General Cargo Ship,"4,931",,2006,Belize,,Xiamen Cheng Gong Shipping Co ,China,Xiamen Cheng Gong Shipping Co ,Xiamen Cheng Gong Shipping Co ,China,Unknown,China,20-Feb
2020,8920103,SEA HERO,Bulk Carrier,"13,706","5,017",1990,Panama,,Zhangjiagang Oceanicwit Shipping Company Limited,China,Wuhan Yidong Shipping Mgmt,Sea Hero Shipping Ltd,Marshall Islands,Chattogram,Bangladesh,20-Sep
2020,7370868,NANHAI SHENGKAI,"FSO, Oil","62,041","21,481",1975,Gabon,Liberia,China National Offshore Oil,China ,CNOOC China Ltd,CNOOC FPSO Holding Ltd,Liberia,Chattogram,Bangladesh,20-Jul
2020,9039547,KAI YUE,General Cargo Ship,"27,225","10,672",1992,Mongolia,,Hongyuan Marine Co Ltd,China ,Universal Ship Mgmt Shanghai,Kai Yue Shipping Co Ltd,Hong Kong ,Gadani,Pakistan,20-Aug
2020,8313348,XIU HAI,Bulk Carrier,"25,865","10,256",1987,China  ,,Changjiang National Shipping,China  ,Chang Jiang Shipping Group,Minsheng Financial Leasing Co,China  ,Jiangyin,China  ,20-Apr
2020,8313362,LING HAI,Bulk Carrier,"25,865","10,289",1987,China  ,,Changjiang National Shipping,China  ,Chang Jiang New Phoenix,Chang Jiang New Phoenix,China  ,Zhoushan,China  ,20-Sep
2020,9067465,TAI SHAN,Passenger Ship,560,110,1993,China  ,,China Merchants Group Ltd,China  ,Shenzhen Xunlong Shipping Ltd,Shenzhen Xunlong Shipping Ltd,China  ,Unknown,China  ,20-Jul
2020,8415445,NAN HAI 210,Platform Supply Ship,"1,405","1,376",1986,China  ,,China National Offshore Oil,China  ,China Oilfield Services Ltd,China Oilfield Services Ltd,China  ,Unknown,China  ,20-Jul
2020,9014406,LUCKY SEAMAN,Bulk Carrier,"15,884","5,743",1991,Panama,,Fujian Yongjia Shipping Co Ltd,China  ,Fujian Yongjia Shipping Co Ltd,Syslink Holdings Ltd,British Virgin Islands,Chattogram,Bangladesh,20-Nov
2020,8716332,XIN JING HAI,Bulk Carrier,"36,983","10,409",1988,China  ,,Guangdong Yudean Group Co Ltd,China  ,Guangdong Haidian Shpg Co Ltd,Guangdong Haidian Shpg Co Ltd,China  ,Jiangmen,China  ,20-Jul
2020,7623928,DISCOVERER,Research Survey Vessel,"2,747","2,206",1980,Bahamas,,Sinopec Offshore Oilfield Serv,China  ,Sinopec Offshore Oilfield Serv,Sinopec Offshore Oilfield Serv,China  ,Chattogram,Bangladesh,20-Jun
2020,7378030,JIN HANG JUN 109,Trailing Suction Hopper Dredger,"6,554","5,270",1975,China  ,,CCCC Tianjin Dredging Co Ltd,China   ,CCCC-TDC Binhai Environmental,CCCC-TDC Binhai Environmental,China  ,Unknown,China  ,20-Jan
2020,8416580,HUA WEI 7,Chemical/Products Tanker,"4,565","2,371",1985,Mongolia,,China COSCO Shipping Corp Ltd,China   ,China Shipping Haisheng Co Ltd,Shanghai Maritime Enterprises,China  ,Gadani,Pakistan,20-Jan
2020,9360403,LANWAN,Asphalt/Bitumen Tanker,"5,530","3,244",2007,Comoros,Hong Kong ,China COSCO Shipping Corp Ltd,China   ,COSCO Shipping Specialized,Mulanwan Maritime Co Ltd,Hong Kong ,Alang,India,20-Mar
2020,9183764,LE JIN,General Cargo Ship,"15,542","7,362",1999,China  ,,China COSCO Shipping Corp Ltd,China   ,COSCO Shipping Specialized,COSCO GUANGZHOU,China  ,Unknown,China  ,20-Apr
2020,9175444,LE TONG,General Cargo Ship,"15,589","7,364",2000,China  ,,China COSCO Shipping Corp Ltd,China   ,COSCO Shipping Specialized,COSCO GUANGZHOU,China  ,Unknown,China  ,20-Mar
2020,9175420,LE MIN,General Cargo Ship,"15,589","7,380",1999,China  ,,China COSCO Shipping Corp Ltd,China   ,COSCO Shipping Specialized,COSCO Shipping Specialized,China  ,Unknown,China  ,20-Feb
2020,9127954,RUI CHANG HAI,Bulk Carrier,"18,070","7,474",1997,China  ,,China COSCO Shipping Corp Ltd,China   ,COSCO Far-Reaching Shpg Co Ltd,COSCO GUANGZHOU,China  ,Unknown,China  ,20-Mar
2020,9127942,XI CHANG HAI,Bulk Carrier,"18,070","7,487",1997,China  ,,China COSCO Shipping Corp Ltd,China   ,COSCO Shipping Specialized,COSCO QUANZHOU,China  ,Unknown,China  ,20-May
2020,8219671,BIN HAI 263,Anchor Handling Tug Supply,"1,197",,1985,China  ,,China National Offshore Oil,China   ,China Oilfield Services Ltd,China Oilfield Services Ltd,China  ,Unknown,China  ,20-Jan
2020,7365447,NAN HAI,"FPSO, Oil","1,27,295","42,956",1976,St Kitts & Nevis,Liberia,China National Offshore Oil,China   ,CACT Operators Group,CNOOC FPSO Holding Ltd,Liberia,Chattogram,Bangladesh,20-Feb
2020,8500460,JIN XING,Bulk Carrier,"13,898","5,353",1985,Panama,,Fu Long Marine Shipping Company Limited,China   ,Fu Long Marine Shipping Co Ltd,Rongxing Marine Shipping,Marshall Islands,Chattogram,Bangladesh,20-Jan
2020,9086966,YU HUA,Bulk Carrier,"26,040","7,636",1994,Panama,,Hongshuang Su,China   ,Dragon Wealth Shipping Ltd,Panocean Shipping Ltd,Hong Kong ,Chattogram,Bangladesh,20-Mar
2020,9495208,PHOENIX,Anchor Handling Tug Supply,"7,534","6,698",2013,Niue,Marshall Islands,ICBC,China   ,Go Offshore Pty Ltd,Hai Jiao 1207 Ltd,Marshall Islands,Alang,India,20-Mar
2020,9051739,HAN FENG,General Cargo Ship,"5,782","3,753",1992,Hong Kong ,,JOSCO,China   ,JOSCO Yuansheng Shipping,Good Fortune Heavylift Shpg,Hong Kong ,Chattogram,Bangladesh,20-Aug
